text_id,sentence_id,paragraph_id,model,segment_order,terms,n_connectors,segment_id,next_sentence_id,normalized_position,connector_type,terms_1,terms_2,transition_id,valid_vector,human_transition_id,human_position,position_gap,cosine_similarity
BASIC_CHATGPT_NATIVE_001,21,BASIC_CHATGPT_NATIVE_001_P03,chatgpt_native,18,und,1,BASIC_CHATGPT_NATIVE_001_21_22_CCONJ,22,0.8095238095238095,CCONJ,NA,und,BASIC_CHATGPT_NATIVE_001_21_22_CCONJ,TRUE,HUMAN_BASELINE_001_25_26_CCONJ,0.8,0.00952380952380949,0.049795893630225796
BASIC_CHATGPT_NATIVE_001,22,BASIC_CHATGPT_NATIVE_001_P03,chatgpt_native,19,und als,1,BASIC_CHATGPT_NATIVE_001_22_23_CCONJ,23,0.8571428571428571,CCONJ,und,als,BASIC_CHATGPT_NATIVE_001_22_23_CCONJ,TRUE,HUMAN_BASELINE_001_27_28_CCONJ,0.8666666666666667,0.009523809523809601,0.1011153194318274
BASIC_CHATGPT_NATIVE_001,23,BASIC_CHATGPT_NATIVE_001_P03,chatgpt_native,20,als als,2,BASIC_CHATGPT_NATIVE_001_23_24_CCONJ,24,0.9047619047619048,CCONJ,als,als,BASIC_CHATGPT_NATIVE_001_23_24_CCONJ,TRUE,HUMAN_BASELINE_001_28_29_CCONJ,0.9,0.004761904761904745,0.05991118297338638
BASIC_CHATGPT_NATIVE_001,24,BASIC_CHATGPT_NATIVE_001_P04,chatgpt_native,21,als und sondern,1,BASIC_CHATGPT_NATIVE_001_24_25_CCONJ,25,0.9523809523809523,CCONJ,als,und sondern,BASIC_CHATGPT_NATIVE_001_24_25_CCONJ,TRUE,HUMAN_BASELINE_001_30_31_CCONJ,0.9666666666666667,0.014285714285714346,0.0325871781299994
BASIC_CHATGPT_NATIVE_001,25,BASIC_CHATGPT_NATIVE_001_P04,chatgpt_native,22,und sondern sondern und,2,BASIC_CHATGPT_NATIVE_001_25_26_CCONJ,26,1,CCONJ,und sondern,sondern und,BASIC_CHATGPT_NATIVE_001_25_26_CCONJ,TRUE,HUMAN_BASELINE_001_31_32_CCONJ,1,0,-0.005238569361283084
BASIC_CHATGPT_NATIVE_001,2,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,1,und,1,BASIC_CHATGPT_NATIVE_001_2_3_CCONJ,3,0,CCONJ,und,NA,BASIC_CHATGPT_NATIVE_001_2_3_CCONJ,TRUE,HUMAN_BASELINE_001_1_2_CCONJ,0,0,0.18272094847259018
BASIC_CHATGPT_NATIVE_001,3,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,2,denn,0,BASIC_CHATGPT_NATIVE_001_3_4_CCONJ,4,0.047619047619047616,CCONJ,NA,denn,BASIC_CHATGPT_NATIVE_001_3_4_CCONJ,TRUE,HUMAN_BASELINE_001_2_3_CCONJ,0.03333333333333333,0.014285714285714284,-0.21274463602278426
BASIC_CHATGPT_NATIVE_001,4,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,3,denn,2,BASIC_CHATGPT_NATIVE_001_4_5_CCONJ,5,0.09523809523809523,CCONJ,denn,NA,BASIC_CHATGPT_NATIVE_001_4_5_CCONJ,TRUE,HUMAN_BASELINE_001_3_4_CCONJ,0.06666666666666667,0.028571428571428567,-0.24723366926508855
BASIC_CHATGPT_NATIVE_001,5,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,4,und,0,BASIC_CHATGPT_NATIVE_001_5_6_CCONJ,6,0.14285714285714285,CCONJ,NA,und,BASIC_CHATGPT_NATIVE_001_5_6_CCONJ,TRUE,HUMAN_BASELINE_001_3_4_CCONJ,0.06666666666666667,0.07619047619047618,0.9999999999999996
BASIC_CHATGPT_NATIVE_001,6,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,5,und sondern,2,BASIC_CHATGPT_NATIVE_001_6_7_CCONJ,7,0.19047619047619047,CCONJ,und,sondern,BASIC_CHATGPT_NATIVE_001_6_7_CCONJ,TRUE,HUMAN_BASELINE_001_8_9_CCONJ,0.23333333333333334,0.04285714285714287,0.0233897115162716
BASIC_CHATGPT_NATIVE_001,7,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,6,sondern,2,BASIC_CHATGPT_NATIVE_001_7_8_CCONJ,8,0.23809523809523808,CCONJ,sondern,NA,BASIC_CHATGPT_NATIVE_001_7_8_CCONJ,TRUE,HUMAN_BASELINE_001_8_9_CCONJ,0.23333333333333334,0.004761904761904745,-0.01136561960152438
BASIC_CHATGPT_NATIVE_001,10,BASIC_CHATGPT_NATIVE_001_P02,chatgpt_native,8,dass dass,2,BASIC_CHATGPT_NATIVE_001_10_11_SCONJ,11,0.3333333333333333,SCONJ,dass dass,NA,BASIC_CHATGPT_NATIVE_001_10_11_SCONJ,TRUE,HUMAN_BASELINE_001_11_12_SCONJ,0.3333333333333333,0,0.9999999999999999
BASIC_CHATGPT_NATIVE_001,11,BASIC_CHATGPT_NATIVE_001_P02,chatgpt_native,9,dass,3,BASIC_CHATGPT_NATIVE_001_11_12_SCONJ,12,0.38095238095238093,SCONJ,NA,dass,BASIC_CHATGPT_NATIVE_001_11_12_SCONJ,TRUE,HUMAN_BASELINE_001_11_12_SCONJ,0.3333333333333333,0.047619047619047616,1
BASIC_CHATGPT_NATIVE_001,12,BASIC_CHATGPT_NATIVE_001_P02,chatgpt_native,10,dass,2,BASIC_CHATGPT_NATIVE_001_12_13_SCONJ,13,0.42857142857142855,SCONJ,dass,NA,BASIC_CHATGPT_NATIVE_001_12_13_SCONJ,TRUE,HUMAN_BASELINE_001_15_16_SCONJ,0.4666666666666667,0.038095238095238126,-0.0015557478076254593
BASIC_CHATGPT_NATIVE_001,13,BASIC_CHATGPT_NATIVE_001_P02,chatgpt_native,11,um,1,BASIC_CHATGPT_NATIVE_001_13_14_SCONJ,14,0.47619047619047616,SCONJ,NA,um,BASIC_CHATGPT_NATIVE_001_13_14_SCONJ,TRUE,HUMAN_BASELINE_001_15_16_SCONJ,0.4666666666666667,0.00952380952380949,0.07878403812835305
BASIC_CHATGPT_NATIVE_001,14,BASIC_CHATGPT_NATIVE_001_P02,chatgpt_native,12,um,1,BASIC_CHATGPT_NATIVE_001_14_15_SCONJ,15,0.5238095238095238,SCONJ,um,NA,BASIC_CHATGPT_NATIVE_001_14_15_SCONJ,TRUE,HUMAN_BASELINE_001_17_18_SCONJ,0.5333333333333333,0.00952380952380949,0.044470592952429104
BASIC_CHATGPT_NATIVE_001,15,BASIC_CHATGPT_NATIVE_001_P02,chatgpt_native,13,indem,3,BASIC_CHATGPT_NATIVE_001_15_16_SCONJ,16,0.5714285714285714,SCONJ,NA,indem,BASIC_CHATGPT_NATIVE_001_15_16_SCONJ,TRUE,HUMAN_BASELINE_001_18_19_SCONJ,0.5666666666666667,0.004761904761904745,-0.2677084180063096
BASIC_CHATGPT_NATIVE_001,16,BASIC_CHATGPT_NATIVE_001_P02,chatgpt_native,14,indem,2,BASIC_CHATGPT_NATIVE_001_16_18_SCONJ,18,0.6190476190476191,SCONJ,indem,NA,BASIC_CHATGPT_NATIVE_001_16_18_SCONJ,TRUE,HUMAN_BASELINE_001_19_20_SCONJ,0.6,0.01904761904761909,-0.12354743540406565
BASIC_CHATGPT_NATIVE_001,18,BASIC_CHATGPT_NATIVE_001_P03,chatgpt_native,15,dass,0,BASIC_CHATGPT_NATIVE_001_18_19_SCONJ,19,0.6666666666666666,SCONJ,NA,dass,BASIC_CHATGPT_NATIVE_001_18_19_SCONJ,TRUE,HUMAN_BASELINE_001_19_20_SCONJ,0.6,0.06666666666666665,-0.004748453331478506
BASIC_CHATGPT_NATIVE_001,19,BASIC_CHATGPT_NATIVE_001_P03,chatgpt_native,16,dass,4,BASIC_CHATGPT_NATIVE_001_19_20_SCONJ,20,0.7142857142857143,SCONJ,dass,NA,BASIC_CHATGPT_NATIVE_001_19_20_SCONJ,TRUE,HUMAN_BASELINE_001_24_25_SCONJ,0.7666666666666667,0.05238095238095242,0.07239455182881084
BASIC_CHATGPT_NATIVE_001,20,BASIC_CHATGPT_NATIVE_001_P03,chatgpt_native,17,dass,1,BASIC_CHATGPT_NATIVE_001_20_21_SCONJ,21,0.7619047619047619,SCONJ,NA,dass,BASIC_CHATGPT_NATIVE_001_20_21_SCONJ,TRUE,HUMAN_BASELINE_001_24_25_SCONJ,0.7666666666666667,0.004761904761904856,0.07239455182881084
BASIC_CHATGPT_NATIVE_001,21,BASIC_CHATGPT_NATIVE_001_P03,chatgpt_native,18,dass,1,BASIC_CHATGPT_NATIVE_001_21_22_SCONJ,22,0.8095238095238095,SCONJ,dass,NA,BASIC_CHATGPT_NATIVE_001_21_22_SCONJ,TRUE,HUMAN_BASELINE_001_25_26_SCONJ,0.8,0.00952380952380949,0.07239455182881084
BASIC_CHATGPT_NATIVE_001,22,BASIC_CHATGPT_NATIVE_001_P03,chatgpt_native,19,um,1,BASIC_CHATGPT_NATIVE_001_22_23_SCONJ,23,0.8571428571428571,SCONJ,NA,um,BASIC_CHATGPT_NATIVE_001_22_23_SCONJ,TRUE,HUMAN_BASELINE_001_27_28_SCONJ,0.8666666666666667,0.009523809523809601,-0.15452165512677724
BASIC_CHATGPT_NATIVE_001,23,BASIC_CHATGPT_NATIVE_001_P03,chatgpt_native,20,um,2,BASIC_CHATGPT_NATIVE_001_23_24_SCONJ,24,0.9047619047619048,SCONJ,um,NA,BASIC_CHATGPT_NATIVE_001_23_24_SCONJ,TRUE,HUMAN_BASELINE_001_28_29_SCONJ,0.9,0.004761904761904745,-0.24326728665866865
BASIC_CHATGPT_NATIVE_001,25,BASIC_CHATGPT_NATIVE_001_P04,chatgpt_native,22,dass,2,BASIC_CHATGPT_NATIVE_001_25_26_SCONJ,26,1,SCONJ,NA,dass,BASIC_CHATGPT_NATIVE_001_25_26_SCONJ,TRUE,HUMAN_BASELINE_001_29_30_SCONJ,0.9333333333333333,0.06666666666666665,0.5940193060003469
BASIC_CHATGPT_NATIVE_001,3,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,2,dass,0,BASIC_CHATGPT_NATIVE_001_3_4_SCONJ,4,0.047619047619047616,SCONJ,NA,dass,BASIC_CHATGPT_NATIVE_001_3_4_SCONJ,TRUE,HUMAN_BASELINE_001_3_4_SCONJ,0.06666666666666667,0.01904761904761905,1
BASIC_CHATGPT_NATIVE_001,4,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,3,dass,2,BASIC_CHATGPT_NATIVE_001_4_5_SCONJ,5,0.09523809523809523,SCONJ,dass,NA,BASIC_CHATGPT_NATIVE_001_4_5_SCONJ,TRUE,HUMAN_BASELINE_001_4_5_SCONJ,0.1,0.004761904761904773,1
BASIC_CHATGPT_NATIVE_001,5,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,4,dass,0,BASIC_CHATGPT_NATIVE_001_5_6_SCONJ,6,0.14285714285714285,SCONJ,NA,dass,BASIC_CHATGPT_NATIVE_001_5_6_SCONJ,TRUE,HUMAN_BASELINE_001_4_5_SCONJ,0.1,0.042857142857142844,1
BASIC_CHATGPT_NATIVE_001,6,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,5,dass dass,2,BASIC_CHATGPT_NATIVE_001_6_7_SCONJ,7,0.19047619047619047,SCONJ,dass,dass,BASIC_CHATGPT_NATIVE_001_6_7_SCONJ,TRUE,HUMAN_BASELINE_001_4_5_SCONJ,0.1,0.09047619047619046,0.9999999999999999
BASIC_CHATGPT_NATIVE_001,7,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,6,dass während,2,BASIC_CHATGPT_NATIVE_001_7_8_SCONJ,8,0.23809523809523808,SCONJ,dass,während,BASIC_CHATGPT_NATIVE_001_7_8_SCONJ,TRUE,HUMAN_BASELINE_001_10_11_SCONJ,0.3,0.06190476190476191,0.5468436596634325
BASIC_CHATGPT_NATIVE_001,8,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,7,während dass dass,1,BASIC_CHATGPT_NATIVE_001_8_10_SCONJ,10,0.2857142857142857,SCONJ,während,dass dass,BASIC_CHATGPT_NATIVE_001_8_10_SCONJ,TRUE,HUMAN_BASELINE_001_10_11_SCONJ,0.3,0.01428571428571429,0.7195425661367821
BASIC_CLAUDE_NATIVE_001,10,BASIC_CLAUDE_NATIVE_001_P02,claude_native,8,und,1,BASIC_CLAUDE_NATIVE_001_10_11_CCONJ,11,0.3181818181818182,CCONJ,und,NA,BASIC_CLAUDE_NATIVE_001_10_11_CCONJ,TRUE,HUMAN_BASELINE_001_11_12_CCONJ,0.3333333333333333,0.015151515151515138,0.9999999999999996
BASIC_CLAUDE_NATIVE_001,11,BASIC_CLAUDE_NATIVE_001_P02,claude_native,9,als,0,BASIC_CLAUDE_NATIVE_001_11_12_CCONJ,12,0.36363636363636365,CCONJ,NA,als,BASIC_CLAUDE_NATIVE_001_11_12_CCONJ,TRUE,HUMAN_BASELINE_001_12_13_CCONJ,0.36666666666666664,0.0030303030303029943,0.07672827274759117
BASIC_CLAUDE_NATIVE_001,12,BASIC_CLAUDE_NATIVE_001_P02,claude_native,10,als als,1,BASIC_CLAUDE_NATIVE_001_12_13_CCONJ,13,0.4090909090909091,CCONJ,als,als,BASIC_CLAUDE_NATIVE_001_12_13_CCONJ,TRUE,HUMAN_BASELINE_001_13_14_CCONJ,0.4,0.009090909090909094,0.07672827274759121
BASIC_CLAUDE_NATIVE_001,13,BASIC_CLAUDE_NATIVE_001_P02,claude_native,11,als,1,BASIC_CLAUDE_NATIVE_001_13_14_CCONJ,14,0.45454545454545453,CCONJ,als,NA,BASIC_CLAUDE_NATIVE_001_13_14_CCONJ,TRUE,HUMAN_BASELINE_001_15_16_CCONJ,0.4666666666666667,0.012121212121212144,0.07672827274759117
BASIC_CLAUDE_NATIVE_001,15,BASIC_CLAUDE_NATIVE_001_P02,claude_native,13,und und,0,BASIC_CLAUDE_NATIVE_001_15_16_CCONJ,16,0.5454545454545454,CCONJ,NA,und und,BASIC_CLAUDE_NATIVE_001_15_16_CCONJ,TRUE,HUMAN_BASELINE_001_17_18_CCONJ,0.5333333333333333,0.012121212121212088,-0.0967579013954894
BASIC_CLAUDE_NATIVE_001,16,BASIC_CLAUDE_NATIVE_001_P02,claude_native,14,und und,2,BASIC_CLAUDE_NATIVE_001_16_17_CCONJ,17,0.5909090909090909,CCONJ,und und,NA,BASIC_CLAUDE_NATIVE_001_16_17_CCONJ,TRUE,HUMAN_BASELINE_001_19_20_CCONJ,0.6,0.009090909090909038,0.9999999999999998
BASIC_CLAUDE_NATIVE_001,18,BASIC_CLAUDE_NATIVE_001_P02,claude_native,16,und und,0,BASIC_CLAUDE_NATIVE_001_18_19_CCONJ,19,0.6818181818181818,CCONJ,NA,und und,BASIC_CLAUDE_NATIVE_001_18_19_CCONJ,TRUE,HUMAN_BASELINE_001_20_21_CCONJ,0.6333333333333333,0.048484848484848464,0.9999999999999998
BASIC_CLAUDE_NATIVE_001,19,BASIC_CLAUDE_NATIVE_001_P03,claude_native,17,und und doch und,2,BASIC_CLAUDE_NATIVE_001_19_20_CCONJ,20,0.7272727272727273,CCONJ,und und,doch und,BASIC_CLAUDE_NATIVE_001_19_20_CCONJ,TRUE,HUMAN_BASELINE_001_23_24_CCONJ,0.7333333333333333,0.006060606060605989,-0.004311831250369835
BASIC_CLAUDE_NATIVE_001,20,BASIC_CLAUDE_NATIVE_001_P03,claude_native,18,doch und und,2,BASIC_CLAUDE_NATIVE_001_20_21_CCONJ,21,0.7727272727272727,CCONJ,doch und,und,BASIC_CLAUDE_NATIVE_001_20_21_CCONJ,TRUE,HUMAN_BASELINE_001_24_25_CCONJ,0.7666666666666667,0.006060606060605989,-0.07643559606188449
BASIC_CLAUDE_NATIVE_001,21,BASIC_CLAUDE_NATIVE_001_P03,claude_native,19,und wie und,2,BASIC_CLAUDE_NATIVE_001_21_22_CCONJ,22,0.8181818181818182,CCONJ,und,wie und,BASIC_CLAUDE_NATIVE_001_21_22_CCONJ,TRUE,HUMAN_BASELINE_001_25_26_CCONJ,0.8,0.018181818181818188,-0.03189366148315169
BASIC_CLAUDE_NATIVE_001,22,BASIC_CLAUDE_NATIVE_001_P03,claude_native,20,wie und,2,BASIC_CLAUDE_NATIVE_001_22_23_CCONJ,23,0.8636363636363636,CCONJ,wie und,NA,BASIC_CLAUDE_NATIVE_001_22_23_CCONJ,TRUE,HUMAN_BASELINE_001_27_28_CCONJ,0.8666666666666667,0.00303030303030305,0.2592064139492421
BASIC_CLAUDE_NATIVE_001,23,BASIC_CLAUDE_NATIVE_001_P03,claude_native,21,und,0,BASIC_CLAUDE_NATIVE_001_23_24_CCONJ,24,0.9090909090909091,CCONJ,NA,und,BASIC_CLAUDE_NATIVE_001_23_24_CCONJ,TRUE,HUMAN_BASELINE_001_28_29_CCONJ,0.9,0.009090909090909038,0.4316403155662324
BASIC_CLAUDE_NATIVE_001,24,BASIC_CLAUDE_NATIVE_001_P03,claude_native,22,und und,1,BASIC_CLAUDE_NATIVE_001_24_25_CCONJ,25,0.9545454545454546,CCONJ,und,und,BASIC_CLAUDE_NATIVE_001_24_25_CCONJ,TRUE,HUMAN_BASELINE_001_30_31_CCONJ,0.9666666666666667,0.012121212121212088,0.9999999999999998
BASIC_CLAUDE_NATIVE_001,25,BASIC_CLAUDE_NATIVE_001_P03,claude_native,23,und und,1,BASIC_CLAUDE_NATIVE_001_25_26_CCONJ,26,1,CCONJ,und,und,BASIC_CLAUDE_NATIVE_001_25_26_CCONJ,TRUE,HUMAN_BASELINE_001_31_32_CCONJ,1,0,0.9999999999999998
BASIC_CLAUDE_NATIVE_001,4,BASIC_CLAUDE_NATIVE_001_P01,claude_native,3,denn,1,BASIC_CLAUDE_NATIVE_001_4_5_CCONJ,5,0.09090909090909091,CCONJ,NA,denn,BASIC_CLAUDE_NATIVE_001_4_5_CCONJ,TRUE,HUMAN_BASELINE_001_3_4_CCONJ,0.06666666666666667,0.024242424242424246,-0.24723366926508855
BASIC_CLAUDE_NATIVE_001,5,BASIC_CLAUDE_NATIVE_001_P01,claude_native,4,denn,1,BASIC_CLAUDE_NATIVE_001_5_6_CCONJ,6,0.13636363636363635,CCONJ,denn,NA,BASIC_CLAUDE_NATIVE_001_5_6_CCONJ,TRUE,HUMAN_BASELINE_001_3_4_CCONJ,0.06666666666666667,0.06969696969696969,-0.24723366926508855
BASIC_CLAUDE_NATIVE_001,6,BASIC_CLAUDE_NATIVE_001_P01,claude_native,5,und und,0,BASIC_CLAUDE_NATIVE_001_6_7_CCONJ,7,0.18181818181818182,CCONJ,NA,und und,BASIC_CLAUDE_NATIVE_001_6_7_CCONJ,TRUE,HUMAN_BASELINE_001_8_9_CCONJ,0.23333333333333334,0.051515151515151514,0.3695983590321777
BASIC_CLAUDE_NATIVE_001,7,BASIC_CLAUDE_NATIVE_001_P01,claude_native,6,und und,2,BASIC_CLAUDE_NATIVE_001_7_9_CCONJ,9,0.22727272727272727,CCONJ,und und,NA,BASIC_CLAUDE_NATIVE_001_7_9_CCONJ,TRUE,HUMAN_BASELINE_001_8_9_CCONJ,0.23333333333333334,0.006060606060606072,0.3695983590321777
BASIC_CLAUDE_NATIVE_001,9,BASIC_CLAUDE_NATIVE_001_P02,claude_native,7,und,0,BASIC_CLAUDE_NATIVE_001_9_10_CCONJ,10,0.2727272727272727,CCONJ,NA,und,BASIC_CLAUDE_NATIVE_001_9_10_CCONJ,TRUE,HUMAN_BASELINE_001_9_10_CCONJ,0.26666666666666666,0.006060606060606044,0.3123468536658806
BASIC_CLAUDE_NATIVE_001,16,BASIC_CLAUDE_NATIVE_001_P02,claude_native,14,um,2,BASIC_CLAUDE_NATIVE_001_16_17_SCONJ,17,0.5909090909090909,SCONJ,NA,um,BASIC_CLAUDE_NATIVE_001_16_17_SCONJ,TRUE,HUMAN_BASELINE_001_19_20_SCONJ,0.6,0.009090909090909038,-0.06524478059005029
BASIC_CLAUDE_NATIVE_001,17,BASIC_CLAUDE_NATIVE_001_P02,claude_native,15,um,1,BASIC_CLAUDE_NATIVE_001_17_18_SCONJ,18,0.6363636363636364,SCONJ,um,NA,BASIC_CLAUDE_NATIVE_001_17_18_SCONJ,TRUE,HUMAN_BASELINE_001_19_20_SCONJ,0.6,0.036363636363636376,-0.06524478059005029
BASIC_CLAUDE_NATIVE_001,20,BASIC_CLAUDE_NATIVE_001_P03,claude_native,18,dass,2,BASIC_CLAUDE_NATIVE_001_20_21_SCONJ,21,0.7727272727272727,SCONJ,NA,dass,BASIC_CLAUDE_NATIVE_001_20_21_SCONJ,TRUE,HUMAN_BASELINE_001_24_25_SCONJ,0.7666666666666667,0.006060606060605989,0.07239455182881084
BASIC_CLAUDE_NATIVE_001,21,BASIC_CLAUDE_NATIVE_001_P03,claude_native,19,dass,2,BASIC_CLAUDE_NATIVE_001_21_22_SCONJ,22,0.8181818181818182,SCONJ,dass,NA,BASIC_CLAUDE_NATIVE_001_21_22_SCONJ,TRUE,HUMAN_BASELINE_001_25_26_SCONJ,0.8,0.018181818181818188,0.07239455182881084
BASIC_CLAUDE_NATIVE_001,25,BASIC_CLAUDE_NATIVE_001_P03,claude_native,23,um,1,BASIC_CLAUDE_NATIVE_001_25_26_SCONJ,26,1,SCONJ,NA,um,BASIC_CLAUDE_NATIVE_001_25_26_SCONJ,TRUE,HUMAN_BASELINE_001_29_30_SCONJ,0.9333333333333333,0.06666666666666665,-0.20194041642668661
BASIC_CLAUDE_NATIVE_001,3,BASIC_CLAUDE_NATIVE_001_P01,claude_native,2,dass,0,BASIC_CLAUDE_NATIVE_001_3_4_SCONJ,4,0.045454545454545456,SCONJ,NA,dass,BASIC_CLAUDE_NATIVE_001_3_4_SCONJ,TRUE,HUMAN_BASELINE_001_3_4_SCONJ,0.06666666666666667,0.02121212121212121,1
BASIC_CLAUDE_NATIVE_001,4,BASIC_CLAUDE_NATIVE_001_P01,claude_native,3,dass,1,BASIC_CLAUDE_NATIVE_001_4_5_SCONJ,5,0.09090909090909091,SCONJ,dass,NA,BASIC_CLAUDE_NATIVE_001_4_5_SCONJ,TRUE,HUMAN_BASELINE_001_4_5_SCONJ,0.1,0.009090909090909094,1
BASIC_GEMINI_NATIVE_001,12,BASIC_GEMINI_NATIVE_001_P02,gemini_native,8,als,1,BASIC_GEMINI_NATIVE_001_12_13_CCONJ,13,0.28,CCONJ,NA,als,BASIC_GEMINI_NATIVE_001_12_13_CCONJ,TRUE,HUMAN_BASELINE_001_9_10_CCONJ,0.26666666666666666,0.013333333333333364,0.8113280400626016
BASIC_GEMINI_NATIVE_001,13,BASIC_GEMINI_NATIVE_001_P02,gemini_native,9,als und,1,BASIC_GEMINI_NATIVE_001_13_14_CCONJ,14,0.32,CCONJ,als,und,BASIC_GEMINI_NATIVE_001_13_14_CCONJ,TRUE,HUMAN_BASELINE_001_11_12_CCONJ,0.3333333333333333,0.013333333333333308,0.24212379785057386
BASIC_GEMINI_NATIVE_001,14,BASIC_GEMINI_NATIVE_001_P02,gemini_native,10,und,1,BASIC_GEMINI_NATIVE_001_14_15_CCONJ,15,0.36,CCONJ,und,NA,BASIC_GEMINI_NATIVE_001_14_15_CCONJ,TRUE,HUMAN_BASELINE_001_12_13_CCONJ,0.36666666666666664,0.006666666666666654,0.9999999999999996
