text_id,sentence_id,paragraph_id,model,segment_order,terms,n_connectors,segment_id,next_sentence_id,normalized_position,connector_type,terms_1,terms_2,transition_id,valid_vector,human_transition_id,human_position,position_gap,cosine_similarity
BASIC_CHATGPT_NATIVE_001,7,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,6,dass während,2,BASIC_CHATGPT_NATIVE_001_7_8_SCONJ,8,0.22727272727272727,SCONJ,dass,während,BASIC_CHATGPT_NATIVE_001_7_8_SCONJ,TRUE,HUMAN_BASELINE_001_10_11_SCONJ,0.2903225806451613,0.06304985337243404,0.5468436596634325
BASIC_CHATGPT_NATIVE_001,8,BASIC_CHATGPT_NATIVE_001_P01,chatgpt_native,7,während dass dass,1,BASIC_CHATGPT_NATIVE_001_8_10_SCONJ,10,0.2727272727272727,SCONJ,während,dass dass,BASIC_CHATGPT_NATIVE_001_8_10_SCONJ,TRUE,HUMAN_BASELINE_001_10_11_SCONJ,0.2903225806451613,0.017595307917888603,0.7195425661367821
BASIC_CLAUDE_NATIVE_001,10,BASIC_CLAUDE_NATIVE_001_P02,claude_native,8,und,1,BASIC_CLAUDE_NATIVE_001_10_11_CCONJ,11,0.30434782608695654,CCONJ,und,NA,BASIC_CLAUDE_NATIVE_001_10_11_CCONJ,TRUE,HUMAN_BASELINE_001_10_11_CCONJ,0.2903225806451613,0.014025245441795231,0.07672827274759117
BASIC_CLAUDE_NATIVE_001,11,BASIC_CLAUDE_NATIVE_001_P02,claude_native,9,als,0,BASIC_CLAUDE_NATIVE_001_11_12_CCONJ,12,0.34782608695652173,CCONJ,NA,als,BASIC_CLAUDE_NATIVE_001_11_12_CCONJ,TRUE,HUMAN_BASELINE_001_12_13_CCONJ,0.3548387096774194,0.007012622720897643,0.07672827274759117
BASIC_CLAUDE_NATIVE_001,12,BASIC_CLAUDE_NATIVE_001_P02,claude_native,10,als als,1,BASIC_CLAUDE_NATIVE_001_12_13_CCONJ,13,0.391304347826087,CCONJ,als,als,BASIC_CLAUDE_NATIVE_001_12_13_CCONJ,TRUE,HUMAN_BASELINE_001_13_14_CCONJ,0.3870967741935484,0.004207573632538597,0.07672827274759121
BASIC_CLAUDE_NATIVE_001,13,BASIC_CLAUDE_NATIVE_001_P02,claude_native,11,als,1,BASIC_CLAUDE_NATIVE_001_13_14_CCONJ,14,0.43478260869565216,CCONJ,als,NA,BASIC_CLAUDE_NATIVE_001_13_14_CCONJ,TRUE,HUMAN_BASELINE_001_14_15_CCONJ,0.41935483870967744,0.015427769985974726,0.07672827274759123
BASIC_CLAUDE_NATIVE_001,15,BASIC_CLAUDE_NATIVE_001_P02,claude_native,13,und und,0,BASIC_CLAUDE_NATIVE_001_15_16_CCONJ,16,0.5217391304347826,CCONJ,NA,und und,BASIC_CLAUDE_NATIVE_001_15_16_CCONJ,TRUE,HUMAN_BASELINE_001_17_18_CCONJ,0.5161290322580645,0.005610098176718092,-0.0967579013954894
BASIC_CLAUDE_NATIVE_001,16,BASIC_CLAUDE_NATIVE_001_P02,claude_native,14,und und,2,BASIC_CLAUDE_NATIVE_001_16_17_CCONJ,17,0.5652173913043478,CCONJ,und und,NA,BASIC_CLAUDE_NATIVE_001_16_17_CCONJ,TRUE,HUMAN_BASELINE_001_19_20_CCONJ,0.5806451612903226,0.015427769985974837,0.9999999999999998
BASIC_CLAUDE_NATIVE_001,18,BASIC_CLAUDE_NATIVE_001_P02,claude_native,16,und und,0,BASIC_CLAUDE_NATIVE_001_18_19_CCONJ,19,0.6521739130434783,CCONJ,NA,und und,BASIC_CLAUDE_NATIVE_001_18_19_CCONJ,TRUE,HUMAN_BASELINE_001_20_21_CCONJ,0.6129032258064516,0.03927068723702665,0.9999999999999998
BASIC_CLAUDE_NATIVE_001,19,BASIC_CLAUDE_NATIVE_001_P03,claude_native,17,und und doch und,2,BASIC_CLAUDE_NATIVE_001_19_20_CCONJ,20,0.6956521739130435,CCONJ,und und,doch und,BASIC_CLAUDE_NATIVE_001_19_20_CCONJ,TRUE,HUMAN_BASELINE_001_23_24_CCONJ,0.7096774193548387,0.014025245441795287,-0.004311831250369835
BASIC_CLAUDE_NATIVE_001,20,BASIC_CLAUDE_NATIVE_001_P03,claude_native,18,doch und und,2,BASIC_CLAUDE_NATIVE_001_20_21_CCONJ,21,0.7391304347826086,CCONJ,doch und,und,BASIC_CLAUDE_NATIVE_001_20_21_CCONJ,TRUE,HUMAN_BASELINE_001_24_25_CCONJ,0.7419354838709677,0.0028050490883591017,-0.07643559606188449
BASIC_CLAUDE_NATIVE_001,21,BASIC_CLAUDE_NATIVE_001_P03,claude_native,19,und wie und,2,BASIC_CLAUDE_NATIVE_001_21_22_CCONJ,22,0.782608695652174,CCONJ,und,wie und,BASIC_CLAUDE_NATIVE_001_21_22_CCONJ,TRUE,HUMAN_BASELINE_001_25_26_CCONJ,0.7741935483870968,0.008415147265077194,-0.03189366148315169
BASIC_CLAUDE_NATIVE_001,22,BASIC_CLAUDE_NATIVE_001_P03,claude_native,20,wie und,2,BASIC_CLAUDE_NATIVE_001_22_23_CCONJ,23,0.8260869565217391,CCONJ,wie und,NA,BASIC_CLAUDE_NATIVE_001_22_23_CCONJ,TRUE,HUMAN_BASELINE_001_27_28_CCONJ,0.8387096774193549,0.012622720897615736,0.2592064139492421
BASIC_CLAUDE_NATIVE_001,23,BASIC_CLAUDE_NATIVE_001_P03,claude_native,21,und,0,BASIC_CLAUDE_NATIVE_001_23_24_CCONJ,24,0.8695652173913043,CCONJ,NA,und,BASIC_CLAUDE_NATIVE_001_23_24_CCONJ,TRUE,HUMAN_BASELINE_001_28_29_CCONJ,0.8709677419354839,0.0014025245441795509,0.4316403155662324
BASIC_CLAUDE_NATIVE_001,24,BASIC_CLAUDE_NATIVE_001_P03,claude_native,22,und und,1,BASIC_CLAUDE_NATIVE_001_24_25_CCONJ,25,0.9130434782608695,CCONJ,und,und,BASIC_CLAUDE_NATIVE_001_24_25_CCONJ,TRUE,HUMAN_BASELINE_001_29_30_CCONJ,0.9032258064516129,0.009817671809256634,0.9999999999999998
BASIC_CLAUDE_NATIVE_001,25,BASIC_CLAUDE_NATIVE_001_P03,claude_native,23,und und,1,BASIC_CLAUDE_NATIVE_001_25_26_CCONJ,26,0.9565217391304348,CCONJ,und,und,BASIC_CLAUDE_NATIVE_001_25_26_CCONJ,TRUE,HUMAN_BASELINE_001_31_32_CCONJ,0.967741935483871,0.011220196353436185,0.9999999999999998
BASIC_CLAUDE_NATIVE_001,4,BASIC_CLAUDE_NATIVE_001_P01,claude_native,3,denn,1,BASIC_CLAUDE_NATIVE_001_4_5_CCONJ,5,0.08695652173913043,CCONJ,NA,denn,BASIC_CLAUDE_NATIVE_001_4_5_CCONJ,TRUE,HUMAN_BASELINE_001_3_4_CCONJ,0.06451612903225806,0.02244039270687237,-0.24723366926508855
BASIC_CLAUDE_NATIVE_001,5,BASIC_CLAUDE_NATIVE_001_P01,claude_native,4,denn,1,BASIC_CLAUDE_NATIVE_001_5_6_CCONJ,6,0.13043478260869565,CCONJ,denn,NA,BASIC_CLAUDE_NATIVE_001_5_6_CCONJ,TRUE,HUMAN_BASELINE_001_3_4_CCONJ,0.06451612903225806,0.06591865357643759,-0.24723366926508855
BASIC_CLAUDE_NATIVE_001,6,BASIC_CLAUDE_NATIVE_001_P01,claude_native,5,und und,0,BASIC_CLAUDE_NATIVE_001_6_7_CCONJ,7,0.17391304347826086,CCONJ,NA,und und,BASIC_CLAUDE_NATIVE_001_6_7_CCONJ,TRUE,HUMAN_BASELINE_001_8_9_CCONJ,0.22580645161290322,0.051893408134642355,0.3695983590321777
BASIC_CLAUDE_NATIVE_001,7,BASIC_CLAUDE_NATIVE_001_P01,claude_native,6,und und,2,BASIC_CLAUDE_NATIVE_001_7_9_CCONJ,9,0.21739130434782608,CCONJ,und und,NA,BASIC_CLAUDE_NATIVE_001_7_9_CCONJ,TRUE,HUMAN_BASELINE_001_8_9_CCONJ,0.22580645161290322,0.008415147265077139,0.3695983590321777
BASIC_CLAUDE_NATIVE_001,9,BASIC_CLAUDE_NATIVE_001_P02,claude_native,7,und,0,BASIC_CLAUDE_NATIVE_001_9_10_CCONJ,10,0.2608695652173913,CCONJ,NA,und,BASIC_CLAUDE_NATIVE_001_9_10_CCONJ,TRUE,HUMAN_BASELINE_001_9_10_CCONJ,0.25806451612903225,0.002805049088359046,0.3123468536658806
BASIC_CLAUDE_NATIVE_001,16,BASIC_CLAUDE_NATIVE_001_P02,claude_native,14,um,2,BASIC_CLAUDE_NATIVE_001_16_17_SCONJ,17,0.5652173913043478,SCONJ,NA,um,BASIC_CLAUDE_NATIVE_001_16_17_SCONJ,TRUE,HUMAN_BASELINE_001_19_20_SCONJ,0.5806451612903226,0.015427769985974837,-0.06524478059005029
BASIC_CLAUDE_NATIVE_001,17,BASIC_CLAUDE_NATIVE_001_P02,claude_native,15,um,1,BASIC_CLAUDE_NATIVE_001_17_18_SCONJ,18,0.6086956521739131,SCONJ,um,NA,BASIC_CLAUDE_NATIVE_001_17_18_SCONJ,TRUE,HUMAN_BASELINE_001_19_20_SCONJ,0.5806451612903226,0.028050490883590462,-0.06524478059005029
BASIC_CLAUDE_NATIVE_001,20,BASIC_CLAUDE_NATIVE_001_P03,claude_native,18,dass,2,BASIC_CLAUDE_NATIVE_001_20_21_SCONJ,21,0.7391304347826086,SCONJ,NA,dass,BASIC_CLAUDE_NATIVE_001_20_21_SCONJ,TRUE,HUMAN_BASELINE_001_24_25_SCONJ,0.7419354838709677,0.0028050490883591017,0.07239455182881084
BASIC_CLAUDE_NATIVE_001,21,BASIC_CLAUDE_NATIVE_001_P03,claude_native,19,dass,2,BASIC_CLAUDE_NATIVE_001_21_22_SCONJ,22,0.782608695652174,SCONJ,dass,NA,BASIC_CLAUDE_NATIVE_001_21_22_SCONJ,TRUE,HUMAN_BASELINE_001_25_26_SCONJ,0.7741935483870968,0.008415147265077194,0.07239455182881084
BASIC_CLAUDE_NATIVE_001,25,BASIC_CLAUDE_NATIVE_001_P03,claude_native,23,um,1,BASIC_CLAUDE_NATIVE_001_25_26_SCONJ,26,0.9565217391304348,SCONJ,NA,um,BASIC_CLAUDE_NATIVE_001_25_26_SCONJ,TRUE,HUMAN_BASELINE_001_29_30_SCONJ,0.9032258064516129,0.05329593267882193,-0.20194041642668661
BASIC_CLAUDE_NATIVE_001,3,BASIC_CLAUDE_NATIVE_001_P01,claude_native,2,dass,0,BASIC_CLAUDE_NATIVE_001_3_4_SCONJ,4,0.043478260869565216,SCONJ,NA,dass,BASIC_CLAUDE_NATIVE_001_3_4_SCONJ,TRUE,HUMAN_BASELINE_001_3_4_SCONJ,0.06451612903225806,0.021037868162692847,1
BASIC_CLAUDE_NATIVE_001,4,BASIC_CLAUDE_NATIVE_001_P01,claude_native,3,dass,1,BASIC_CLAUDE_NATIVE_001_4_5_SCONJ,5,0.08695652173913043,SCONJ,dass,NA,BASIC_CLAUDE_NATIVE_001_4_5_SCONJ,TRUE,HUMAN_BASELINE_001_4_5_SCONJ,0.0967741935483871,0.009817671809256662,1
BASIC_GEMINI_NATIVE_001,12,BASIC_GEMINI_NATIVE_001_P02,gemini_native,8,als,1,BASIC_GEMINI_NATIVE_001_12_13_CCONJ,13,0.2692307692307692,CCONJ,NA,als,BASIC_GEMINI_NATIVE_001_12_13_CCONJ,TRUE,HUMAN_BASELINE_001_9_10_CCONJ,0.25806451612903225,0.011166253101736967,0.8113280400626016
BASIC_GEMINI_NATIVE_001,13,BASIC_GEMINI_NATIVE_001_P02,gemini_native,9,als und,1,BASIC_GEMINI_NATIVE_001_13_14_CCONJ,14,0.3076923076923077,CCONJ,als,und,BASIC_GEMINI_NATIVE_001_13_14_CCONJ,TRUE,HUMAN_BASELINE_001_11_12_CCONJ,0.3225806451612903,0.014888337468982604,0.24212379785057386
